Número 		 |		Tiempo que le tomó
    54397		 | 		495264
    4902		 | 		495699
    51616		 | 		496145
    36341		 | 		496576
    13051		 | 		498174
    96054		 | 		498595
    62880		 | 		499046
    83747		 | 		499485
    11577		 | 		499934
    69637		 | 		500367
    13575		 | 		500827
    77234		 | 		501273
    90743		 | 		501700
    2653		 | 		502146
    33413		 | 		502579
    62418		 | 		503038
    47032		 | 		503480
    76486		 | 		503929
    90757		 | 		504364
    34029		 | 		504807
    62956		 | 		505243
    83841		 | 		505679
    2812		 | 		506133
    19440		 | 		506567
    35085		 | 		508152
    91796		 | 		509004
    24791		 | 		509452
    7430		 | 		509895
    10349		 | 		510324
    16244		 | 		510759
    23640		 | 		511205
    81097		 | 		511635
    21145		 | 		512082
    91607		 | 		512512
    17437		 | 		512960
    50548		 | 		513395
    4012		 | 		513851
    80316		 | 		514288
    50646		 | 		514726
    15589		 | 		515224
    66304		 | 		515655
    64220		 | 		516089
    9174		 | 		516525
    73398		 | 		518072
    83225		 | 		518505
    58938		 | 		518950
    35815		 | 		519382
    30256		 | 		519826
    35423		 | 		520263
    42923		 | 		520691
    80637		 | 		521142
    14730		 | 		521593
    26764		 | 		522044
    83448		 | 		522473
    50522		 | 		522943
    61848		 | 		523404
    75243		 | 		523858
    75312		 | 		524290
    85629		 | 		524752
    1943		 | 		525477
    7907		 | 		526028
    25620		 | 		526468
    83039		 | 		528018
    29051		 | 		528474
    17226		 | 		528914
    16827		 | 		529347
    95950		 | 		529782
    37590		 | 		530231
    97142		 | 		530659
    46596		 | 		531102
    69530		 | 		531539
    79797		 | 		531986
    10815		 | 		532419
    78703		 | 		532862
    53195		 | 		533298
    10391		 | 		533730
    37640		 | 		534196
    89009		 | 		534631
    40647		 | 		535082
    89415		 | 		535511
    48284		 | 		535967
    21283		 | 		536397
    20496		 | 		536839
    75047		 | 		538478
    21082		 | 		538936
    71017		 | 		539365
    36894		 | 		539802
    96325		 | 		540249
    62680		 | 		540679
    22523		 | 		541146
    14619		 | 		541590
    70586		 | 		542033
    64494		 | 		542464
    97658		 | 		542914
    15989		 | 		543359
    81720		 | 		543793
    14484		 | 		544241
    11938		 | 		544671
    19309		 | 		545122
    27978		 | 		545569
    58533		 | 		546014
    5190		 | 		546447
    7774		 | 		548000
    85700		 | 		548436
    83892		 | 		548873
    77320		 | 		549326
    96090		 | 		549763
    37883		 | 		550208
    82681		 | 		550635
    36736		 | 		551085
    43649		 | 		551515
    30964		 | 		551986
    74370		 | 		552622
    80497		 | 		553060
    6010		 | 		553491
    95452		 | 		553944
    51513		 | 		554390
    59255		 | 		554824
    8128		 | 		555273
    14193		 | 		555713
    98129		 | 		556156
    22746		 | 		556587
    1130		 | 		558166
    62623		 | 		559013
    20403		 | 		559446
    17118		 | 		559893
    60694		 | 		560340
    51239		 | 		560778
    45408		 | 		561222
    96354		 | 		561654
    79216		 | 		562104
    3940		 | 		562536
    1543		 | 		562985
    3341		 | 		563416
    89639		 | 		563863
    85434		 | 		564345
    80661		 | 		564750
    2081		 | 		565202
    39668		 | 		565634
    63341		 | 		566155
    55168		 | 		566721
    99669		 | 		568255
    94304		 | 		568701
    29538		 | 		569158
    80165		 | 		569591
    16665		 | 		570045
    24989		 | 		570486
    31677		 | 		570924
    75919		 | 		571358
    49468		 | 		571795
    62221		 | 		572243
    90400		 | 		572674
    72213		 | 		573122
    79703		 | 		573553
    53022		 | 		574005
    92616		 | 		574435
    13172		 | 		574881
    13715		 | 		575319
    60206		 | 		575753
    58579		 | 		576219
    10068		 | 		576657
    39421		 | 		578266
    62519		 | 		578712
    11610		 | 		579156
    59113		 | 		579587
    68509		 | 		580045
    13395		 | 		580488
    39773		 | 		580952
    70589		 | 		581381
    69414		 | 		581816
    3113		 | 		582270
    42109		 | 		582702
    69082		 | 		583190
    13768		 | 		583601
    71646		 | 		584043
    49246		 | 		584485
    30432		 | 		584946
    12986		 | 		585385
    97275		 | 		585812
    22703		 | 		586299
    62453		 | 		586729
    75847		 | 		588302
    13102		 | 		588753
    34665		 | 		589198
    71901		 | 		589633
    66123		 | 		590081
    43632		 | 		590515
    85073		 | 		591000
    96189		 | 		591394
    3837		 | 		591831
    43651		 | 		592410
    6256		 | 		592849
    59609		 | 		593299
    22521		 | 		593731
    34217		 | 		594183
    18722		 | 		594613
    91030		 | 		595110
    63963		 | 		595543
    74846		 | 		595990
    77970		 | 		596422
    33376		 | 		596875
    94311		 | 		598437
    20078		 | 		598897
    2458		 | 		599330
    8078		 | 		599766
    8075		 | 		600212
    68055		 | 		600645
    54862		 | 		601085
    21060		 | 		601532
    81681		 | 		601981
    77564		 | 		602410
    99864		 | 		602847
    73880		 | 		603298
    90665		 | 		603733
    34529		 | 		604173
    62132		 | 		604609
    73139		 | 		605072
    94512		 | 		605511
    47204		 | 		605975
    69327		 | 		606402
    14701		 | 		606838
    90855		 | 		608422
    91934		 | 		608886
    74309		 | 		609346
    13375		 | 		609815
    42502		 | 		610292
    9382		 | 		610730
    20756		 | 		611193
    6464		 | 		611628
    84228		 | 		612070
    15078		 | 		612500
    39839		 | 		612949
    78538		 | 		613377
    51507		 | 		613815
    58648		 | 		614266
    2967		 | 		614696
    59582		 | 		615146
    43055		 | 		615575
    57828		 | 		616022
    96993		 | 		616452
    41087		 | 		616901
    51743		 | 		618542
    96857		 | 		618995
    31318		 | 		619428
    42407		 | 		619861
    47737		 | 		620310
    93450		 | 		620741
    31897		 | 		621185
    42248		 | 		621620
    40653		 | 		622071
    17575		 | 		622502
    56948		 | 		622968
    47859		 | 		623418
    9508		 | 		623845
    47609		 | 		624295
    77586		 | 		624737
    52009		 | 		625267
    73342		 | 		625715
    14693		 | 		626164
    74824		 | 		626575
    57569		 | 		628142
    29770		 | 		628603
    14663		 | 		629036
    52458		 | 		629467
    97629		 | 		629912
    89662		 | 		630361
    71777		 | 		630798
    57210		 | 		631243
    32716		 | 		631689
    45956		 | 		632145
    70554		 | 		632570
    73803		 | 		633020
    97699		 | 		633451
    67410		 | 		633888
    21472		 | 		634339
    56457		 | 		634768
    15146		 | 		635221
    14921		 | 		635653
    88354		 | 		636103
    73746		 | 		636533
    55574		 | 		638124
    5928		 | 		638601
    30693		 | 		639054
    19784		 | 		639481
    31788		 | 		639926
