Número 		 |		Tiempo que le tomó
    6052		 | 		50255
    7758		 | 		50306
    5058		 | 		50354
    2080		 | 		50402
    4366		 | 		50451
    3853		 | 		50498
    8703		 | 		50549
    1968		 | 		50598
    1901		 | 		50654
    692		 | 		50705
    4986		 | 		50755
    7598		 | 		50806
    2279		 | 		50855
    5667		 | 		50904
    9992		 | 		50955
    9866		 | 		51005
    9847		 | 		51056
    6441		 | 		51106
    2525		 | 		51156
    5634		 | 		53978
    4089		 | 		54028
    6225		 | 		54078
    981		 | 		54127
    2608		 | 		54210
    5137		 | 		54267
    3856		 | 		54304
    3502		 | 		54352
    9992		 | 		54389
    25		 | 		54438
    7179		 | 		54488
    6871		 | 		54538
    6076		 | 		54588
    4937		 | 		54637
    1928		 | 		54674
    4507		 | 		54722
    5654		 | 		54772
    5781		 | 		54820
    3210		 | 		54868
    7621		 | 		54919
    4033		 | 		54967
    3901		 | 		55015
    8958		 | 		55066
    7982		 | 		55117
    2532		 | 		55205
    4625		 | 		55279
    7974		 | 		55333
    8749		 | 		55386
    823		 | 		55435
    4414		 | 		55485
    1273		 | 		55536
    2808		 | 		55584
    4854		 | 		55634
    7497		 | 		55687
    3789		 | 		55738
    7462		 | 		55789
    8985		 | 		55827
    3996		 | 		55864
    7315		 | 		55901
    8976		 | 		55953
    372		 | 		56001
    846		 | 		56049
    2199		 | 		56104
    6447		 | 		56163
    2134		 | 		56234
    478		 | 		56297
    7305		 | 		56352
    7787		 | 		56405
    2610		 | 		56455
    514		 | 		56503
    1760		 | 		56552
    6642		 | 		56646
    767		 | 		56710
    7069		 | 		56749
    976		 | 		56821
    9650		 | 		56879
    8045		 | 		56931
    8949		 | 		56984
    8398		 | 		57035
    8867		 | 		57087
    9714		 | 		57139
    9670		 | 		57203
    1675		 | 		57255
    4567		 | 		57305
    3518		 | 		57354
    1815		 | 		57404
    8380		 | 		57456
    2502		 | 		57505
    5810		 | 		57555
    2047		 | 		57593
    1478		 | 		57643
    6181		 | 		57695
    2892		 | 		57744
    28		 | 		57793
    8979		 | 		57845
    5025		 | 		57897
    505		 | 		57945
    6283		 | 		57997
    9163		 | 		58034
    3115		 | 		58083
    3149		 | 		58131
    7274		 | 		58215
    6108		 | 		58273
    267		 | 		58322
    4343		 | 		58373
    7083		 | 		58424
    9916		 | 		58478
    2387		 | 		58527
    2383		 | 		58575
    8313		 | 		58628
    7606		 | 		58681
    2096		 | 		58731
    7982		 | 		58769
    9280		 | 		58821
    6663		 | 		58873
    1499		 | 		58923
    1094		 | 		58973
    1394		 | 		59023
    4000		 | 		59062
    3255		 | 		59112
    3440		 | 		59164
    1829		 | 		59238
    9435		 | 		59297
    6331		 | 		59347
    1856		 | 		59402
    4765		 | 		59453
    7707		 | 		59490
    8713		 | 		59545
    1047		 | 		59595
    6870		 | 		59648
    8179		 | 		59701
    547		 | 		59750
    4143		 | 		59800
    638		 | 		59850
    813		 | 		59899
    4837		 | 		59949
    7721		 | 		60002
    728		 | 		60052
    3576		 | 		60100
    103		 | 		60152
    9040		 | 		60223
    1181		 | 		60276
    2199		 | 		60313
    3373		 | 		60362
    6812		 | 		60414
    5213		 | 		60451
    4871		 | 		60502
    4257		 | 		60557
    6606		 | 		60610
    5223		 | 		60660
    7511		 | 		60713
    46		 | 		60763
    3403		 | 		60812
    3297		 | 		60861
    2728		 | 		60910
    1611		 | 		60961
    8061		 | 		61019
    435		 | 		61070
    323		 | 		61120
    5459		 | 		61182
    3656		 | 		61237
    4853		 | 		61288
    2358		 | 		61339
    4150		 | 		61376
    5490		 | 		61427
    3170		 | 		61476
    8987		 | 		61529
    9562		 | 		61583
    3898		 | 		61632
    2562		 | 		61681
    9665		 | 		61719
    2937		 | 		61768
    94		 | 		61817
    8215		 | 		61871
    2662		 | 		61920
    6905		 | 		61973
    9779		 | 		62026
    7532		 | 		62079
    1161		 | 		62131
    2736		 | 		64963
    9106		 | 		65030
    8671		 | 		65094
    9133		 | 		65146
    2509		 | 		65210
    8319		 | 		65266
    1861		 | 		65317
    471		 | 		65368
    2731		 | 		65417
    8647		 | 		65469
    793		 | 		65519
    4541		 | 		65571
    2302		 | 		65621
    1997		 | 		65671
    6898		 | 		65723
    2803		 | 		65772
    7486		 | 		65824
    68		 | 		65873
    1789		 | 		65911
    7048		 | 		65963
    3965		 | 		66012
    702		 | 		66062
    3064		 | 		66099
    3253		 | 		66149
    795		 | 		66218
    7630		 | 		66270
    5914		 | 		66323
    7699		 | 		66360
    3760		 | 		66410
    9798		 | 		66461
    5211		 | 		66498
    6495		 | 		66551
    5255		 | 		66604
    233		 | 		66654
    5628		 | 		66707
    7763		 | 		66758
    8551		 | 		66809
    3840		 | 		66859
    8233		 | 		66911
    7633		 | 		66962
    2486		 | 		67012
    5377		 | 		67065
    2174		 | 		67115
    1139		 | 		67170
    3725		 | 		67211
    9071		 | 		67266
    3941		 | 		67322
    1211		 | 		67374
    9138		 | 		67426
    2082		 | 		67478
    4610		 | 		67531
    9454		 | 		67583
    9135		 | 		67634
    4025		 | 		67684
    9059		 | 		67736
    9930		 | 		67787
    1654		 | 		67839
    1324		 | 		67891
    3980		 | 		67940
    1765		 | 		67992
    7473		 | 		68044
    5543		 | 		68097
    8259		 | 		68150
    2728		 | 		68199
    5775		 | 		68259
    238		 | 		68310
    6842		 | 		68364
    678		 | 		68415
    4077		 | 		68469
    1427		 | 		68521
    8310		 | 		68580
    2914		 | 		68631
    3155		 | 		68681
    483		 | 		68732
    4052		 | 		68786
    6880		 | 		68823
    5906		 | 		68876
    4345		 | 		68930
    4442		 | 		68983
    1395		 | 		69035
    6426		 | 		69089
    9051		 | 		69141
    849		 | 		69226
    5560		 | 		69286
    3075		 | 		69336
    6259		 | 		69374
    1841		 | 		69425
    1080		 | 		69462
    3934		 | 		69512
    2173		 | 		69549
    9196		 | 		69602
    7759		 | 		69654
    7715		 | 		69692
    7454		 | 		69744
    486		 | 		69796
    3489		 | 		69846
    4044		 | 		69896
    3679		 | 		69946
    4166		 | 		70000
    8120		 | 		70052
    5105		 | 		70105
    8828		 | 		70159
    7386		 | 		70220
    8260		 | 		70274
    9310		 | 		70329
    1437		 | 		70382
    5139		 | 		70437
    5215		 | 		70493
    2133		 | 		70552
    5932		 | 		70606
    6610		 | 		70675
    8558		 | 		70745
    4982		 | 		70805
    3810		 | 		70843
    470		 | 		70895
    4408		 | 		70949
    6420		 | 		71003
    8662		 | 		71041
    1839		 | 		71092
    6705		 | 		71146
    834		 | 		71215
    1034		 | 		71276
    4463		 | 		71332
    8548		 | 		71385
    4839		 | 		71439
    4948		 | 		71494
    8389		 | 		71546
    8882		 | 		71599
    8627		 | 		71652
    8906		 | 		71705
    3354		 | 		71757
    83		 | 		71809
    7733		 | 		71862
    739		 | 		71913
    8342		 | 		71966
    3395		 | 		72018
    8527		 | 		72073
    9832		 | 		72127
