

Comienza el proceso de eliminación



Número 		 |		Tiempo que le tomó
    46710		 | 		146151
    33459		 | 		146220
    87673		 | 		146303
    28408		 | 		146371
    40343		 | 		146439
    87034		 | 		146507
    95101		 | 		146602
    93929		 | 		146692
    43164		 | 		146780
    90304		 | 		146870
    79521		 | 		146955
    68098		 | 		147048
    1716		 | 		147143
    94301		 | 		147213
    26423		 | 		147285
    9275		 | 		147697
    36015		 | 		147769
    87983		 | 		147842
    24282		 | 		147915
    3265		 | 		148012
    692		 | 		148103
    149		 | 		148288
    15576		 | 		148660
    24639		 | 		148753
    64220		 | 		148825
    7517		 | 		148893
    48095		 | 		148965
    17457		 | 		149040
    48214		 | 		149128
    5104		 | 		149219
    38041		 | 		149290
    11275		 | 		149358
    38563		 | 		149429
    42065		 | 		149517
    56035		 | 		149587
    95257		 | 		149658
    29099		 | 		149729
    51135		 | 		149802
    89185		 | 		149890
    88614		 | 		149956
    41439		 | 		150042
    85058		 | 		150111
    56712		 | 		150178
    43154		 | 		150247
    95710		 | 		150336
    99486		 | 		150404
    68781		 | 		150473
    31724		 | 		150542
    87469		 | 		150629
    93062		 | 		150716
    34989		 | 		150804
    4512		 | 		150892
    93210		 | 		150958
    50564		 | 		151030
    45502		 | 		151118
    73782		 | 		151212
    74432		 | 		151284
    9948		 | 		151352
    91238		 | 		151426
    38997		 | 		151517
    15052		 | 		151607
    45630		 | 		151675
    50272		 | 		151750
    69966		 | 		151820
    87695		 | 		151914
    6306		 | 		152085
    65222		 | 		152179
    33145		 | 		152252
    57440		 | 		152342
    70758		 | 		152437
    21758		 | 		152527
    15230		 | 		152594
    55815		 | 		152660
    94821		 | 		152732
    58384		 | 		152804
    51525		 | 		152875
    94307		 | 		152945
    43516		 | 		153015
    99600		 | 		153084
    98127		 | 		153156
    36577		 | 		153225
    34588		 | 		153315
    2638		 | 		153382
    46139		 | 		153455
    1503		 | 		153547
    48139		 | 		153618
    36272		 | 		153705
    75934		 | 		153793
    58086		 | 		153860
    27509		 | 		153943
    14931		 | 		154018
