Comienza a insertar valores
Número 		 |		Tiempo que le tomó
    1070		 | 		309862
    4708		 | 		310372
    2375		 | 		310761
    9902		 | 		312197
    5148		 | 		312641
    8430		 | 		313129
    6451		 | 		313529
    2957		 | 		313884
    6979		 | 		314722
    4933		 | 		315097
    9805		 | 		315501
    7594		 | 		315897
    885		 | 		316320
    1465		 | 		316679
    1268		 | 		317056
    8662		 | 		317394
    7061		 | 		317825
    8517		 | 		318246
    8769		 | 		318745
    649		 | 		319324
    3114		 | 		319666
    6292		 | 		320089
    1016		 | 		320528
    2672		 | 		320928
    9572		 | 		322509
    732		 | 		323029
    3248		 | 		323476
    9842		 | 		323979
    9822		 | 		324446
    5500		 | 		325092
    17		 | 		325551
    7243		 | 		325927
    207		 | 		326407
    8744		 | 		326825
    7144		 | 		327288
    1706		 | 		327733
    3525		 | 		328182
    3594		 | 		328662
    1014		 | 		329165
    6856		 | 		329708
    4879		 | 		330166
    818		 | 		330623
    4449		 | 		331896
    5763		 | 		332409
    8635		 | 		332928
    2068		 | 		333611
    776		 | 		334083
    2047		 | 		334502
    585		 | 		334922
    9544		 | 		335390
    2695		 | 		335910
    50		 | 		336359
    2187		 | 		336808
    3711		 | 		337293
    2722		 | 		337768
    1759		 | 		338205
    794		 | 		338609
    2321		 | 		339059
    1600		 | 		339416
    6967		 | 		339959
    7820		 | 		341358
    7969		 | 		341775
    4209		 | 		342327
    4378		 | 		342718
    3064		 | 		343146
    7705		 | 		343769
    2436		 | 		344219
    2940		 | 		344667
    1298		 | 		345121
    3449		 | 		345529
    9795		 | 		346273
    2528		 | 		346702
    619		 | 		347277
    595		 | 		347767
    4642		 | 		348221
    9253		 | 		348629
    9015		 | 		349095
    5417		 | 		349555
    1299		 | 		349836
    9599		 | 		351193
    1312		 | 		351565
    345		 | 		351883
    9648		 | 		352196
    3499		 | 		352491
    4055		 | 		352776
    8721		 | 		353072
    5257		 | 		353345
    1201		 | 		353620
    1042		 | 		353930
    3208		 | 		354250
    8167		 | 		354540
    5213		 | 		354815
    7528		 | 		355153
    8728		 | 		355420
    9591		 | 		355694
    6943		 | 		355969
    6432		 | 		356261
    2026		 | 		356571
    9883		 | 		356844
    4081		 | 		357160
    1826		 | 		357480
    6029		 | 		357774
    6609		 | 		358123
    2444		 | 		358422
    6624		 | 		358688
    1250		 | 		358965
    8048		 | 		359288
    5638		 | 		359571
    3019		 | 		359849
    5698		 | 		361383
    1588		 | 		361677
    4330		 | 		361967
    6043		 | 		362303
    7587		 | 		362635
    4180		 | 		362971
    6449		 | 		363233
    6308		 | 		363523
    5788		 | 		363793
    7649		 | 		364108
    3701		 | 		364691
    8996		 | 		365079
    2168		 | 		365394
    8913		 | 		365668
    2875		 | 		365966
    895		 | 		366264
    8503		 | 		366684
    9818		 | 		367165
    7326		 | 		367732
    6880		 | 		368566
    6052		 | 		369440
    7758		 | 		371213
    5058		 | 		371911
    2080		 | 		372481
    4366		 | 		372928
    3853		 | 		373358
    8703		 | 		373853
    1968		 | 		374150
    1901		 | 		374478
    692		 | 		374782
    4986		 | 		375110
    7598		 | 		375452
    2279		 | 		375862
    5667		 | 		376414
    9992		 | 		376907
    9866		 | 		377480
    9847		 | 		378213
    6441		 | 		378701
    2525		 | 		379134
    5634		 | 		379427
    4089		 | 		379753
    6225		 | 		381158
    981		 | 		381670
    2608		 | 		382049
    5137		 | 		382485
    3856		 | 		382934
    3502		 | 		383378
    9992		 | 		383892
    25		 | 		384317
    7179		 | 		384777
    6871		 | 		385278
    6076		 | 		385751
    4937		 | 		386174
    1928		 | 		386656
    4507		 | 		387259
    5654		 | 		387683
    5781		 | 		388097
    3210		 | 		388457
    7621		 | 		389222
    4033		 | 		389646
    3901		 | 		391002
    8958		 | 		391408
    7982		 | 		391913
    2532		 | 		392381
    4625		 | 		393011
    7974		 | 		393445
    8749		 | 		393839
    823		 | 		394261
    4414		 | 		394697
    1273		 | 		395200
    2808		 | 		395635
    4854		 | 		396016
    7497		 | 		396568
    3789		 | 		397006
    7462		 | 		397453
    8985		 | 		397880
    3996		 | 		398354
    7315		 | 		398830
    8976		 | 		400459
    372		 | 		400928
    846		 | 		401357
    2199		 | 		401758
    6447		 | 		402177
    2134		 | 		402604
    478		 | 		403050
    7305		 | 		403639
    7787		 | 		404413
    2610		 | 		404832
    514		 | 		405256
    1760		 | 		406060
    6642		 | 		406563
    767		 | 		406982
    7069		 | 		407443
    976		 | 		407840
    9650		 | 		408225
    8045		 | 		408761
    8949		 | 		410066
    8398		 | 		410520
    8867		 | 		410941
    9714		 | 		411364
    9670		 | 		411816
    1675		 | 		412266
    4567		 | 		412998
    3518		 | 		413518
    1815		 | 		414016
    8380		 | 		414431
    2502		 | 		414799
    5810		 | 		415142
    2047		 | 		415559
    1478		 | 		415889
    6181		 | 		416323
    2892		 | 		416692
    28		 | 		417024
    8979		 | 		417394
    5025		 | 		417736
    505		 | 		419094
    6283		 | 		419679
    9163		 | 		420209
    3115		 | 		420630
    3149		 | 		421056
    7274		 | 		421491
    6108		 | 		421924
    267		 | 		422597
    4343		 | 		423013
    7083		 | 		423657
    9916		 | 		424011
    2387		 | 		424485
    2383		 | 		424914
    8313		 | 		425516
    7606		 | 		426022
    2096		 | 		426524
    7982		 | 		427024
    9280		 | 		428300
    6663		 | 		428777
    1499		 | 		429286
    1094		 | 		429686
    1394		 | 		430129
    4000		 | 		430607
    3255		 | 		431162
    3440		 | 		431623
    1829		 | 		431982
    9435		 | 		432404
    6331		 | 		432811
    1856		 | 		433271
    4765		 | 		433667
    7707		 | 		434122
    8713		 | 		434489
    1047		 | 		434917
    6870		 | 		435430
    8179		 | 		435983
    547		 | 		436464
    4143		 | 		436861
    638		 | 		438231
    813		 | 		438701
    4837		 | 		439157
    7721		 | 		439636
    728		 | 		440175
    3576		 | 		440625
    103		 | 		441129
    9040		 | 		441676
    1181		 | 		442082
    2199		 | 		442520
    3373		 | 		442903
    6812		 | 		443575
    5213		 | 		444011
    4871		 | 		444597
    4257		 | 		445165
    6606		 | 		445573
    5223		 | 		445977
    7511		 | 		446435
    46		 | 		447015
    3403		 | 		448414
    3297		 | 		448955
    2728		 | 		449550
    1611		 | 		449841
    8061		 | 		450188
    435		 | 		450562
    323		 | 		450891
    5459		 | 		451367
    3656		 | 		451777
    4853		 | 		452352
    2358		 | 		452998
    4150		 | 		453688
    5490		 | 		454392
    3170		 | 		455117
    8987		 | 		455869
    9562		 | 		456564
    3898		 | 		458088
    2562		 | 		458512
    9665		 | 		459014
    2937		 | 		459383
    94		 | 		459698
    8215		 | 		460004
    2662		 | 		460318
    6905		 | 		460671
    9779		 | 		461093
    7532		 | 		461694
    1161		 | 		462134
    2736		 | 		462644
    9106		 | 		463324
    8671		 | 		463744
    9133		 | 		464025
    2509		 | 		464333
    8319		 | 		464609
    1861		 | 		464964
    471		 | 		465325
    2731		 | 		465659
    8647		 | 		467179
    793		 | 		467661
    4541		 | 		468082
    2302		 | 		468545
